"AtcoCode","OperatorRef","NationalCoachCode","Name","NameLang","LongName","LongNameLang","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"60709596","","900067768","Kennacraig","en","Kennacraig: Ferry Terminal","en","U",181859,662520,"","",0,""
"60709614","","900098109","Inverbeg","en","Inverbeg: A82, Hotel","en","U",234571,697959,"","",0,""
"60709623","","900098162","Bridge of Awe","en","Bridge of Awe: Crunachy Caravan Park","en","U",203314,729650,"","",0,""
"60709642","","900067038","Tarbet (Argyll & Bute)","en","Tarbet (Loch Lomond): Hotel","en","U",231949,704529,"","",0,""
"60709663","","900067949","Bridge Of Orchy","en","Bridge Of Orchy: Bridge of Orchy Hotel","en","U",229741,739611,"","",0,""
"6080321","","900067178","Dumbarton","en","Dumbarton: Barloan Toll","en","U",240585,676200,"","",0,""
"6080539","","900067257","Balloch (W Dunbarton)","en","Balloch: By-pass, Lay-by","en","U",238060,681642,"","",0,""
"6080541","","900098110","Kilbowie","en","Clydebank: N of Kilbowie Roundabout","en","U",249822,672038,"","",0,""
"6090363","","900067128","Hillhead (Glasgow)","en","Glasgow (Hillhead): Gt Western Rd, Kersland St","en","U",256940,667266,"","",0,""
"6090373","","900067166","Kelvinside","en","Glasgow: opp Gartnavel Hospital","en","U",255533,668212,"","",0,""
"6090382","","900067187","Anniesland","en","Anniesland: Great Western Road, Herschell Street","en","U",254733,668752,"","",0,""
"60903826","","900067157","Glasgow","en","Glasgow: Buchanan Bus Stn","en","U",259271,665849,"","",0,""
"6090408","","900067277","Drumchapel","en","Drumchapel: Great Western Road, near Heathcot Pl","en","U",250988,670838,"","",0,""
"612026","","900098220","Barrhead","en","Barrhead: Opp Water Road","en","U",250439,659051,"","",0,""
"6130351","","900098163","Levan","en","Levan: McInroys Point, at Ferry Terminal","en","U",222014,676780,"","",0,""
"6130369","","900098111","Wemyss Bay","en","Wemyss Bay: Station","en","U",219370,668517,"","",0,""
"613099","","900067848","Port Glasgow","en","Port Glasgow: Greenock Road, opp Coronation Park","en","U",232268,674606,"","",0,""
"61401063","","900067807","Glasgow Airport","en","Glasgow Airport: Caledonia Way, Stance 8","en","U",247853,666097,"","",0,""
"6140288","","900067828","Paisley","en","Paisley: Weir Street, Brick Lane","en","U",248611,664271,"","",0,""
"6140781","","900098219","Howwood (Renfrewshire)","en","Howwood: Opp Midton Road","en","U",239846,660404,"","",0,""
"61501322","","900067280","Lesmahagow","en","Milton: Lesmahagow Pr School","en","U",281358,640326,"","",0,""
"61501662","","900067188","Hamilton (S Lanarks)","en","Hamilton: Bus Station, Stances","en","U",272219,655272,"","",0,""
"61501663","","900098164","East Kilbride (S Lanarks)","en","East Kilbride: Bus Station","en","U",263695,654043,"","",0,""
"61501710","","900067007","Abington (S Lanarks)","en","Abington: M74 Service Area, Coach Park","en","U",293051,624989,"","",0,""
"61601723","","900067169","Cumbernauld","en","Cumbernauld: Central Way","en","U",275804,674423,"","",0,""
"6160415","","900098114","Holytown","en","Holytown: B799, O'Wood Avenue","en","U",277021,660835,"","",0,""
"6160643","","900098115","Motherwell","en","Motherwell: Muir Street","en","U",275093,657113,"","",0,""
"6170227","","900098217","Kilwinning","en","Kilwinning: Claremont Crescent","en","U",229928,643452,"","",0,""
"6170415","","900098215","Ardrossan","en","Ardrossan: Hill Street","en","U",223025,642053,"","",0,""
"617052","","900098218","Beith","en","Beith: Glebe Road","en","U",234755,653878,"","",0,""
"617078","","900098216","Dalry (N Ayrshire)","en","Dalry: The Cross, New Street","en","U",229220,649463,"","",0,""
"6180449","","900098224","Mauchline","en","Mauchline: Cross Coach Stop","en","U",249903,627199,"","",0,""
"6190205","","900098214","Prestwick (S Ayrshire)","en","Prestwick Airport: opp Airport","en","U",235036,627012,"","",0,""
"6190748","","900067067","Ayr","en","Ayr: Sandgate, Bus station","en","U",233554,621850,"","",0,""
"6200200880","","900098282","Sighthill (Edinburgh)","en","Edinburgh: Napier University","en","U",319479,670710,"","",0,""
"6200204360","","900066153","Orchard Brae","en","Edinburgh: opp Stewart's Melville College","en","U",323543,674222,"","",0,""
"6200246330","","900066117","Barnton (Edinburgh)","en","Edinburgh (Barnton):  Barnton Hotel","en","U",318731,674932,"","",0,""
"6200246430","","900066178","Queensferry (Edinburgh)","en","Forth Road Bridge: South Access","en","U",312420,677942,"","",0,""
"6200246930","","900098116","Haymarket (Edinburgh)","en","Edinburgh: Haymarket Rail Station","en","U",324025,673200,"","",0,""
"6200247610","","900066160","Edinburgh Airport","en","Edinburgh Airport: Terminal Building","en","U",314940,673650,"","",0,""
"6200600751","","900066157","Edinburgh","en","Edinburgh: Bus Station","en","U",325712,674242,"","",0,""
"6280326525","","900098201","Eskbank","en","Eskbank Toll","en","U",332560,666642,"","",0,""
"6280327075","","900066107C","Dalkeith","en","Dalkeith: South Street","en","U",333203,667222,"","",0,""
"6280327190","","900066107A","Dalkeith","en","Dalkeith: opp Bank of Scotland","en","U",333130,667283,"","",0,""
"6290A05","","900098195","Armadale (Bathgate)","en","Armadale: East Main St","en","U",293882,668607,"","",0,""
"6290B020","","900098196","Bathgate","en","Bathgate: King Street","en","U",297465,668697,"","",0,""
"6290F15","","900098199","Fauldhouse","en","Fauldhouse: Railway Station","en","U",292386,660161,"","",0,""
"6290LTC01A","","900066198","Livingston","en","Livingston Bus Stances","en","U",305122,666636,"","",0,""
"6290LW08","","900098204","Linlithgow","en","Linlithgow: Four Mary's Public House","en","U",300301,677129,"","",0,""
"6290WB03","","900098205","Winchburgh","en","Winchburgh: Main Street","en","U",309069,675041,"","",0,""
"630030261","","900098211","Inverurie","en","Inverurie: Market Place","en","U",377526,821519,"","",0,""
"630030981","","900098210","Huntly","en","Huntley: The Square","en","U",352925,839967,"","",0,""
"630040451","","900090137","Inverbervie","en","Inverbervie: Co-op","en","U",383005,772583,"","",0,""
"630040531","","900090136","St Cyrus","en","St Cyrus: Station Road","en","U",374717,764936,"","",0,""
"630041262","","900090018","Stonehaven","en","Stonehaven: Barclay Street","en","U",387377,785803,"","",0,""
"638050662","","900098209","Keith","en","Keith: Reidhaven Square","en","U",343248,850195,"","",0,""
"638051121","","900098207","Forres","en","Forres: Tolbooth","en","U",303674,858880,"","",0,""
"638053543","","900098208","Elgin (Moray)","en","Elgin: Bus Station","en","U",321531,862945,"","",0,""
"639005291","","900098212","Aberdeen Airport","en","Aberdeen: Dyce Airport","en","U",387731,812225,"","",0,""
"639070041","","900090017","Aberdeen","en","Aberdeen: Guild St, Bus Stn","en","U",394282,805960,"","",0,""
"6400L00040","","900090097","Dundee City Centre","en","Dundee: Seagate Bus Stn","en","U",340590,730559,"","",0,""
"64801094","","900090337","Perth","en","Perth: Leonard St, Bus Stn","en","U",311336,723212,"","",0,""
"64801123","","900090955","Kinross","en","Loch Leven: o/s Health Centre","en","U",311635,703689,"","",0,""
"64801125","","900090777","Milnathort","en","Milnathort: opp Royal Bank","en","U",312014,704640,"","",0,""
"64801285","","900090228","Birnam","en","Birnam (for Dunkeld): Rail Stn","en","U",303124,741897,"","",0,""
"64801288","","900090268","Kindallachan","en","Kindallachan: Road End Bus Stop","en","U",299446,749737,"","",0,""
"64801301","","900090227A","Pitlochry","en","Pitlochry: Bank of Scotland","en","U",293930,758167,"","",0,""
"64801304","","900090227C","Pitlochry","en","Pitlochry: Fishers Hotel","en","U",293901,758170,"","",0,""
"64801390","","900098333","Kinloch Rannoch","en","Kinloch Rannoch: The Square","en","U",266178,758708,"","",0,""
"64801614","","900090107","Auchterarder","en","Gleneagles: Station Road End","en","U",292747,710806,"","",0,""
"64801651","","900090127","Inchture","en","Inchture: East Road End","en","U",327966,729025,"","",0,""
"64802054","","900098007","Broxden","en","Perth: Broxden Park and Ride","en","U",308718,722593,"","",0,""
"64802155","","900090587","Luncarty","en","Luncarty: Bus Bay on A9","en","U",309328,728706,"","",0,""
"64802175","","900090258","Ballinluig","en","Ballinluig: Road End Bus Stop","en","U",297605,752821,"","",0,""
"64804323","","900090957","Kinross","en","Kinross: Park & Ride","en","U",311215,702455,"","",0,""
"6490IM002","","900090037","Arbroath","en","Arbroath: Bus Stn","en","U",364095,740957,"","",0,""
"6490IM025","","900090187","Montrose (Angus)","en","Montrose: John Menzies","en","U",371451,757947,"","",0,""
"6490IM459","","900090197","Muirdrum","en","Muirdrum: A92, towards Arbroath","en","U",356207,737223,"","",0,""
"6500D0335","","900090438","Halbeath","en","Dunfermline: at Lauder College","en","U",312487,688370,"","",0,""
"6500D1064","","900098194","Ferrytoll","en","Ferrytoll: Park & Ride","en","U",312444,681968,"","",0,""
"6500D1108","","900098197","Inverkeithing","en","Inverkeithing: Rail Station","en","U",313137,683302,"","",0,""
"6500K1313","","900090468","Kirkcaldy","en","Kirkcaldy: Bus Station","en","U",327886,691402,"","",0,""
"6500N9503","","900098283","St Andrews (Fife)","en","St Andrews (Fife) : Bus Station","en","U",350469,716779,"","",0,""
"66004810041","","900098167","Raploch (Stirling)","en","Stirling - Raploch: Drip Road, opposite No.184","en","U",278305,694963,"","",0,""
"66004961005","","900098284","Causewayhead (Stirling)","en","Stirling: University - Main Entrance","en","U",280301,696693,"","",0,""
"66004999102","","900090357A","Stirling","en","Stirling: Bus Station, Stance 2 ","en","U",279831,693393,"","",0,""
"66004999103","","900090357B","Stirling","en","Stirling: Bus Station, Stance 3","en","U",279829,693397,"","",0,""
"66005680002","","900067967","Crianlarich","en","Crianlarich: Lay-by, nr Toilets","en","U",238431,725328,"","",0,""
"66005685001","","900098168","Inverarnan","en","Inverarnan: at Hotel","en","U",231802,718393,"","",0,""
"66005690004","","900067948","Tyndrum","en","Tyndrum: Little Chef","en","U",233093,730222,"","",0,""
"66005710007","","900090388","Bridge of Allan","en","Bridge of Allan: Royal Hotel","en","U",279219,697472,"","",0,""
"66005810018","","900090387","Dunblane","en","Dunblane: opp Police Stn","en","U",278271,700967,"","",0,""
"66005850004","","900090386","Dunblane","en","Dunblane (Perth Rd): at Cemetery Rd","en","U",278856,702226,"","",0,""
"66901000004","","900066097","Falkirk","en","Falkirk: Bus Station, Stance 4","en","U",289135,679859,"","",0,""
"66901610021","","900066048","Camelon","en","Camelon: Roman Bar","en","U",286649,680571,"","",0,""
"66902130601","","900098119","Grangemouth","en","Grangemouth: Beancross Road","en","U",291824,680690,"","",0,""
"670020019","","900093087","Dornie","en","Dornie: Bridge","en","U",188257,826079,"","",0,""
"670020021","","900098123","Ardelve","en","Ardelve: A87","en","U",186996,827243,"","",0,""
"670030053","","900098124","Inshes","en","Inverness, Inshes: Hospital Car Park","en","U",268510,844788,"","",0,""
"670061046","","900093305","Lochend (Inverness)","en","Lochend (Inverness): A82, at Bus Shelter","en","U",259665,837955,"","",0,""
"6700712382A","","900098125","Auchtertyre","en","Auchertyre: A87","en","U",183955,827361,"","",0,""
"6700712415","","900098126","Reraig","en","Balmacara: A87, Hotel","en","U",181446,827161,"","",0,""
"6700712462","","900090166","Braemore (Ullapool)","en","Braemore: Junction","en","U",220984,877655,"","",0,""
"6700712522A","","900090139","Contin","en","Contin: A835, o/s Post Office","en","U",245629,856289,"","",0,""
"6700712857","","900098128","Kensaleyre","en","Kensaleyre: A87, at Keistle Road End","en","U",142273,851591,"","",0,""
"6700713282","","900098129","Skulamus","en","Broadford (Highland): A87","en","U",166390,822776,"","",0,""
"6700713303","","900090827C","Aviemore","en","Aviemore: Cairngorm Hotel, opp Rail Stn","en","U",289517,812344,"","",0,""
"6700713313","","900090817","Kincraig","en","Kincraig: War Memorial","en","U",283020,805810,"","",0,""
"6700713317","","900090827A","Aviemore","en","Aviemore: Grampian Road, Outside Railway Station","en","U",289538,812288,"","",0,""
"6700713420","","900093168","Laggan (nr Invergarry)","en","Loch Lochy: Youth Hostel","en","U",229395,797200,"","",0,""
"6700713445A","","900090190","Alness","en","Alness: High Street, o/s Royal Bank","en","U",265762,869576,"","",0,""
"670084840","","900093301","Invermoriston","en","Invermoriston: Hotel","en","U",242025,816648,"","",0,""
"670084860","","900090517","Wick (Highland)","en","Wick: Safeway Bus Terminal","en","U",336210,951023,"","",0,""
"670084884","","900090527","Latheronwheel","en","Latheronwheel: Bus Shelter (Southbound)","en","U",318898,932824,"","",0,""
"670084885A","","900090178","Invergordon","en","Invergordon: High St, Cameron's Garden Centre","en","U",270923,868608,"","",0,""
"670084886A","","900090170","Kildary","en","Kildary: Kens Garage","en","U",276728,874966,"","",0,""
"670084887","","900090196","Ardullie","en","Ardullie Interchange","en","U",258708,862223,"","",0,""
"670084909","","900098206","Nairn","en","Nairn: Bus Station","en","U",288202,856518,"","",0,""
"670084934","","900093093","Inverinate","en","Inverinate: Lay-by, nr School","en","U",193490,821087,"","",0,""
"670084941","","900090597","Helmsdale","en","Helmsdale: opp Filling Stn","en","U",302911,915392,"","",0,""
"670084946A","","900093057","Broadford (Highland)","en","Broadford: Post Office","en","U",163920,823740,"","",0,""
"670084962","","900090177","Kingussie","en","Kingussie: opp Duke of Gordon Hotel","en","U",275635,800612,"","",0,""
"670084964","","900090896","Newtonmore","en","Newtonmore: Balavil Sport Hotel","en","U",271773,799292,"","",0,""
"670084966","","900090204","Newtonmore","en","Newtonmore: Clan McPherson Museum","en","U",271241,798895,"","",0,""
"670085089","","900090158","Aultguish","en","Aultguish: os Inn","en","U",235126,870411,"","",0,""
"670085101","","900067325","Ballachulish","en","Ballachulish: Albert Road, westbound","en","U",207833,758313,"","",0,""
"670085102","","900098134","Ballachulish","en","Ballachulish: A828, Ballachulish Hotel","en","U",205029,759633,"","",0,""
"670085158","","900090518","Berriedale","en","Berriedale: Post Office","en","U",311847,922702,"","",0,""
"670085273","","900090568","Brora","en","Brora: Fountain Square","en","U",290418,903948,"","",0,""
"670085286","","900093117","Bunloyne","en","Bunloyne: opp. Junction","en","U",221083,810020,"","",0,""
"670085339B","","900090138","Clashmore","en","Clashmore: By-pass, Road End","en","U",275145,889520,"","",0,""
"670085415","","900093107","Cluanie","en","Cluanie: Inn","en","U",207569,811768,"","",0,""
"670085441","","900067357","Corran Ferry","en","Corran: Bus Stop on A82","en","U",202349,763401,"","",0,""
"670085474","","900090278","Dalwhinnie","en","Dalwhinnie: Road End, Lay-by","en","U",263965,782913,"","",0,""
"670085503","","900090588","Dornoch","en","Dornoch: Cathedral Square","en","U",279830,889651,"","",0,""
"670085519","","900093157","Drumnadrochit","en","Drumnadrochit: o/s Post Office","en","U",250800,830046,"","",0,""
"670085526A","","900090598","Dunbeath","en","Dunbeath: By-pass, Road End","en","U",316165,929787,"","",0,""
"670085538","","900098173Z","Duror","en","Duror: A828, opp Hotel Road End","en","U",199471,755481,"","",0,""
"670085585A","","900090198","Evanton","en","Evanton: South Road End","en","U",261384,866239,"","",0,""
"670085644","","900093137","Fort Augustus","en","Fort Augustus: Bus Stand","en","U",237861,809347,"","",0,""
"670085645","","900067387","Fort William","en","Fort William: Bus Stn","en","U",210648,774264,"","",0,""
"670085669","","900090146","Garve","en","Garve: Hotel","en","U",239415,861685,"","",0,""
"670085694","","900067397","Glencoe","en","Glencoe: o/s Glencoe Hotel","en","U",209795,758708,"","",0,""
"670085862A","","900093127","Invergarry","en","Invergarry: Junction","en","U",230797,801127,"","",0,""
"670085865","","900090147","Inverness","en","Inverness: Farraline Park Bus Stn","en","U",266668,845588,"","",0,""
"670085921","","900090828","Kincraig","en","Kincraig: Highland Wildlife Park","en","U",281204,803660,"","",0,""
"670085926","","900090179","Kingussie","en","Kingussie (High St): North end Bus stop","en","U",276221,800832,"","",0,""
"670085952","","900093077","Kyle of Lochalsh","en","Kyle-of-Lochalsh: Bus Stop","en","U",176106,827218,"","",0,""
