"AtcoCode","StartGridType","StartEasting","StartNorthing","EndGridType","EndEasting","EndNorthing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"0800COD41416","U",191442,63964,"U",191442,63963,"","",,"new"
"0800COD41417","U",191357,63635,"U",191357,63634,"","",,"new"
"0800COD41418","U",192313,61975,"U",192313,61976,"","",,"new"
"0800COD41419","U",192331,63030,"U",192332,63030,"","",,"new"
"0800COD41420","U",192626,63218,"U",192625,63219,"","",,"new"
"0800COD41421","U",191978,64935,"U",191977,64935,"","",,"new"
"0800COD41422","U",192657,66201,"U",192658,66202,"","",,"new"
"0800COD41423","U",193737,68235,"U",193738,68236,"","",,"new"
"0800COD41424","U",194432,69519,"U",194433,69519,"","",,"new"
"0800COD41425","U",194444,69510,"U",194444,69509,"","",,"new"
"0800COD41426","U",193747,68232,"U",193746,68231,"","",,"new"
"0800COD41427","U",192670,66193,"U",192669,66192,"","",,"new"
"0800COD41428","U",192004,64934,"U",192005,64933,"","",,"new"
"0800COD41429","U",180306,54795,"U",180307,54795,"","",,"new"
"0800COD41430","U",180959,53576,"U",180960,53575,"","",,"new"
"0800COX38471","U",243194,50943,"U",243194,50942,"","",,"new"
"0800COX38473","U",243026,51142,"U",243025,51143,"","",,"new"
"0800COX38474","U",242355,51837,"U",242354,51837,"","",,"new"
"0800COX38476","U",242971,55976,"U",242970,55977,"","",,"new"
"0800COX38478","U",234800,59697,"U",234800,59698,"","",,"new"
"0800COY38482","U",190914,57552,"U",190915,57553,"","",,"new"
"0800COY38555","U",182219,44741,"U",182218,44742,"","",,"new"
"0800COZ06186","U",224655,63633,"U",224654,63632,"","",,"new"
"0800COZ06187","U",224718,64479,"U",224717,64479,"","",,"new"
"0800COZ06188","U",224719,64472,"U",224718,64471,"","",,"new"
"0800COZ06189","U",224904,68252,"U",224905,68253,"","",,"new"
"0800COZ06195","U",239947,54681,"U",239946,54681,"","",,"new"
"0800COZ06196","U",228937,57649,"U",228936,57649,"","",,"new"
"0800COZ06198","U",224722,64481,"U",224721,64481,"","",,"new"
"0800COZ06201","U",225351,64732,"U",225352,64733,"","",,"new"
"0800COZ06202","U",224915,68249,"U",224914,68248,"","",,"new"
"0800COZ06206","U",166500,27888,"U",166500,27887,"","",,"new"
"0800COZ06207","U",168252,24213,"U",168252,24214,"","",,"new"
"0800COZ06209","U",146857,32549,"U",146856,32550,"","",,"new"
"0800COZ06210","U",145781,34008,"U",145780,34008,"","",,"new"
"0800COZ06211","U",160316,34535,"U",160316,34534,"","",,"new"
"0800COZ06212","U",242171,58611,"U",242172,58610,"","",,"new"
"0800COZ06213","U",169536,43489,"U",169536,43490,"","",,"new"
"0800COZ06214","U",169386,42567,"U",169387,42567,"","",,"new"
"0800COZ06215","U",169790,41944,"U",169791,41943,"","",,"new"
"0800COZ06216","U",169968,41655,"U",169969,41654,"","",,"new"
"0800COZ06217","U",170307,41518,"U",170306,41518,"","",,"new"
"0800COZ06218","U",155944,38168,"U",155944,38169,"","",,"new"
"0800COZ06222","U",173157,37132,"U",173156,37131,"","",,"new"
"0800COZ06223","U",173240,36898,"U",173239,36899,"","",,"new"
"0800COZ06224","U",167240,44136,"U",167241,44136,"","",,"new"
"0800COZ06225","U",167423,44218,"U",167424,44219,"","",,"new"
"0800COZ06226","U",180363,57011,"U",180364,57011,"","",,"new"
"0800COZ06227","U",177291,38991,"U",177292,38992,"","",,"new"
"0800COZ06228","U",177460,39158,"U",177461,39159,"","",,"new"
"0800COZ06229","U",177377,34709,"U",177376,34708,"","",,"new"
"0800COZ06231","U",175955,49013,"U",175954,49013,"","",,"new"
"0800COZ06232","U",175960,49022,"U",175961,49022,"","",,"new"
"0800COZ06233","U",175829,53441,"U",175829,53442,"","",,"new"
"0800COZ06234","U",175840,53438,"U",175840,53437,"","",,"new"
"0800COZ06235","U",179788,40478,"U",179787,40478,"","",,"new"
"0800COZ06238","U",241641,59206,"U",241642,59205,"","",,"new"
"0800COZ06239","U",241537,59310,"U",241536,59309,"","",,"new"
"0800COZ06241","U",241676,58818,"U",241675,58817,"","",,"new"
"0800COZ06242","U",241612,58637,"U",241612,58636,"","",,"new"
"0800COZ06243","U",241773,59114,"U",241772,59114,"","",,"new"
"0800COZ06244","U",169680,42124,"U",169679,42125,"","",,"new"
"0800COZ06245","U",240172,71833,"U",240173,71833,"","",,"new"
"0800COZ06249","U",203741,64665,"U",203742,64666,"","",,"new"
"0800COZ06250","U",199381,62126,"U",199382,62127,"","",,"new"
"0800COZ06251","U",199003,72404,"U",199002,72403,"","",,"new"
"0800COZ06252","U",207333,66226,"U",207333,66225,"","",,"new"
"0800COZ06253","U",207023,66453,"U",207023,66454,"","",,"new"
"0800COZ06254","U",206012,66498,"U",206011,66498,"","",,"new"
"0800COZ06255","U",205905,66042,"U",205904,66043,"","",,"new"
"0800COZ06256","U",205869,66679,"U",205868,66680,"","",,"new"
"0800COZ06258","U",207921,67168,"U",207922,67167,"","",,"new"
"0800COZ06259","U",207742,67161,"U",207741,67160,"","",,"new"
"0800COZ06260","U",207437,67338,"U",207436,67337,"","",,"new"
"0800COZ06264","U",206142,66238,"U",206141,66238,"","",,"new"
"0800COZ06266","U",201047,57065,"U",201047,57066,"","",,"new"
"0800COZ06267","U",201059,57044,"U",201059,57043,"","",,"new"
"0800COZ06268","U",219848,64819,"U",219847,64818,"","",,"new"
"0800COZ06269","U",219839,64824,"U",219840,64825,"","",,"new"
"0800COZ06271","U",206915,55146,"U",206916,55147,"","",,"new"
"0800COZ06272","U",206917,55137,"U",206916,55136,"","",,"new"
"0800COZ06274","U",208200,67075,"U",208199,67074,"","",,"new"
"0800COZ06275","U",196010,49543,"U",196009,49542,"","",,"new"
"0800COZ06276","U",186886,46645,"U",186886,46646,"","",,"new"
"0800COZ06278","U",221478,101555,"U",221477,101555,"","",,"new"
"0800COZ06279","U",223582,97521,"U",223582,97522,"","",,"new"
"0800COZ06280","U",221477,101564,"U",221478,101564,"","",,"new"
"0800COZ06281","U",223556,99638,"U",223556,99639,"","",,"new"
"0800COZ06282","U",223564,99639,"U",223564,99638,"","",,"new"
"0800COZ06283","U",223634,99024,"U",223634,99025,"","",,"new"
"0800COZ06284","U",223639,99026,"U",223639,99025,"","",,"new"
"0800COZ06285","U",223420,97472,"U",223419,97473,"","",,"new"
"0800COZ06286","U",223427,97480,"U",223428,97479,"","",,"new"
"0800COZ06287","U",223584,97510,"U",223583,97511,"","",,"new"
"0800COZ06288","U",203502,53022,"U",203503,53022,"","",,"new"
"0800COZ06289","U",208759,74499,"U",208758,74499,"","",,"new"
"0800COZ06290","U",208774,74509,"U",208775,74509,"","",,"new"
"0800COZ06291","U",188097,73796,"U",188097,73797,"","",,"new"
"0800COZ06293","U",179028,59646,"U",179028,59645,"","",,"new"
"0800COZ06294","U",182094,54403,"U",182095,54403,"","",,"new"
"0800COZ06295","U",0,0,"U",0,0,"","",,"new"
"0800COZ06296","U",181992,45161,"U",181993,45160,"","",,"new"
"0800COZ06297","U",180360,57005,"U",180359,57005,"","",,"new"
"0800COZ06298","U",183094,62063,"U",183095,62063,"","",,"new"
"0800COZ06303","U",209995,85626,"U",209996,85627,"","",,"new"
"0800COZ06304","U",215437,89996,"U",215437,89995,"","",,"new"
"0800COZ06305","U",186598,56385,"U",186597,56384,"","",,"new"
"0800COZ06306","U",207999,78876,"U",207999,78875,"","",,"new"
"0800COZ06307","U",208007,78894,"U",208008,78895,"","",,"new"
"0800COZ06308","U",182296,61382,"U",182297,61383,"","",,"new"
"0800COZ06310","U",182299,61378,"U",182298,61377,"","",,"new"
"0800COZ06311","U",181915,61539,"U",181915,61538,"","",,"new"
"0800COZ06312","U",179083,61432,"U",179082,61432,"","",,"new"
"0800COZ06314","U",180050,55218,"U",180050,55219,"","",,"new"
"0800COZ06315","U",180033,55159,"U",180033,55158,"","",,"new"
"0800COZ06316","U",183273,45631,"U",183273,45632,"","",,"new"
"0800COZ06317","U",208970,77851,"U",208971,77851,"","",,"new"
"0800COZ06318","U",214973,92047,"U",214974,92048,"","",,"new"
"0800COZ06319","U",205966,82840,"U",205966,82839,"","",,"new"
"0800COZ06320","U",206275,80810,"U",206274,80809,"","",,"new"
"0800COZ06321","U",201091,50905,"U",201090,50904,"","",,"new"
"0800COZ06322","U",198662,46184,"U",198661,46183,"","",,"new"
"0800COZ06324","U",207963,78882,"U",207963,78883,"","",,"new"
"0800COZ06325","U",207963,78887,"U",207963,78888,"","",,"new"
"0800COZ06327","U",208638,61726,"U",208637,61727,"","",,"new"
"0800COZ06328","U",208469,62042,"U",208469,62043,"","",,"new"
"0800COZ06329","U",208476,62047,"U",208476,62046,"","",,"new"
"0800COZ06330","U",208080,65467,"U",208079,65467,"","",,"new"
"0800COZ06331","U",208457,67115,"U",208457,67114,"","",,"new"
"0800COZ06332","U",208446,67117,"U",208446,67118,"","",,"new"
"0800COZ06333","U",208317,67737,"U",208316,67736,"","",,"new"
"0800COZ06334","U",210341,59885,"U",210342,59884,"","",,"new"
"0800COZ06335","U",210340,59879,"U",210339,59880,"","",,"new"
"0800COZ06337","U",235927,71354,"U",235926,71355,"","",,"new"
"0800COZ06339","U",232788,85191,"U",232789,85192,"","",,"new"
"0800COZ06346","U",192838,75812,"U",192838,75813,"","",,"new"
"0800COZ06347","U",194156,76259,"U",194157,76260,"","",,"new"
"0800COZ06348","U",208100,76941,"U",208100,76942,"","",,"new"
"0800COZ06349","U",208111,76938,"U",208111,76937,"","",,"new"
"0800COZ06350","U",181611,61410,"U",181610,61410,"","",,"new"
"0800COZ06351","U",181606,61415,"U",181607,61415,"","",,"new"
"0800DEZ05124","U",235147,82117,"U",235146,82117,"","",,"new"
"0800DEZ05125","U",235132,82113,"U",235131,82113,"","",,"new"
"0800FWV38438","U",187991,47168,"U",187992,47169,"","",,"new"
"0800FWV38541","U",155864,37143,"U",155864,37142,"","",,"new"
"0800FWV38543","U",155838,37158,"U",155837,37159,"","",,"new"
"0800FWW38473","U",178774,53731,"U",178773,53730,"","",,"new"
"0800FWW38556","U",178761,53748,"U",178762,53748,"","",,"new"
"0800TRY38425","U",182366,44559,"U",182366,44560,"","",,"new"
"090002103808","U",334669,539401,"U",335133,539854,"","",0,"new"
"090002103809","U",335149,539851,"U",334681,539387,"","",0,"new"
"090002223035","U",311578,530131,"U",311696,530128,"","",0,"new"
"090002223036","U",311373,530060,"U",311438,530140,"","",0,"new"
"090002223037","U",311273,530111,"U",311276,530065,"","",0,"new"
"090002223038","U",311354,530290,"U",311328,530170,"","",0,"new"
"090002223039","U",311566,530331,"U",311397,530393,"","",0,"new"
"090002223077","U",312813,531159,"U",312891,531026,"","",0,"new"
"090002223078","U",312818,531160,"U",312668,531314,"","",0,"new"
"090002223079","U",312799,530709,"U",312400,530728,"","",0,"new"
"090002223080","U",312803,530704,"U",313198,531113,"","",0,"new"
"090002223082","U",312324,529882,"U",312202,529926,"","",0,"new"
"090002223083","U",312321,529874,"U",312394,529847,"","",0,"new"
"090002223084","U",312620,529739,"U",312399,529754,"","",0,"new"
"090002223085","U",312624,529736,"U",312819,529896,"","",0,"new"
"090002223428","U",311568,530347,"U",311399,530397,"","",0,"new"
"090002223429","U",311368,530278,"U",311392,530376,"","",0,"new"
"090002223430","U",311579,530147,"U",311428,530158,"","",0,"new"
"090002223860","U",311563,531129,"U",311414,531672,"","",0,"new"
"090002223861","U",311432,531678,"U",311580,531130,"","",0,"new"
"090002293514","U",303558,529696,"U",303471,529673,"","",0,"new"
"090002293515","U",303566,529697,"U",303491,529743,"","",0,"new"
"090002293516","U",304184,529625,"U",304106,529678,"","",0,"new"
"090002293517","U",304183,529619,"U",304274,529586,"","",0,"new"
"090002293518","U",304304,529652,"U",304284,529593,"","",0,"new"
"090002293519","U",304314,529651,"U",304325,529671,"","",0,"new"
"090002293520","U",304233,529731,"U",304138,529752,"","",0,"new"
"090002293521","U",304231,529726,"U",304313,529686,"","",0,"new"
"090002293522","U",303492,529754,"U",303339,579688,"","",0,"new"
"090002293523","U",303497,529750,"U",303620,529784,"","",0,"new"
"090002373023","U",327347,523068,"U",327184,523086,"","",0,"new"
"090002373024","U",327345,523054,"U",327566,523055,"","",0,"new"
"090002433004","U",303663,537056,"U",303640,536973,"","",0,"new"
"090002433005","U",303687,537049,"U",303747,537248,"","",0,"new"
"090002433006","U",303497,536719,"U",303526,536630,"","",0,"new"
"090002433007","U",303514,536718,"U",303497,536790,"","",0,"new"
"090002433008","U",303368,536667,"U",303404,536612,"","",0,"new"
"090002433009","U",303381,536676,"U",303340,536725,"","",0,"new"
"090002434351","U",304352,536293,"U",304631,536439,"","",0,"new"
"090002434352","U",304256,536268,"U",304579,536423,"","",0,"new"
"090002434353","U",304349,536185,"U",304647,536330,"","",0,"new"
"090002434354","U",304341,536206,"U",304633,536346,"","",0,"new"
"090002434505","U",303472,303177,"U",535876,536106,"","",0,"new"
"090002434506","U",303472,303177,"U",535876,536106,"","",0,"new"
"090002483862","U",333482,541292,"U",335185,544264,"","",0,"new"
"090002483863","U",335200,544256,"U",333496,541284,"","",0,"new"
"090002483865","U",335516,541953,"U",332465,545059,"","",0,"new"
"090002483866","U",332490,545057,"U",335515,541969,"","",0,"new"
"090002513854","U",330923,549609,"U",331815,550042,"","",0,"new"
"090002513855","U",331831,550034,"U",330933,549593,"","",0,"new"
"090002563484","U",325528,547472,"U",325583,547403,"","",0,"new"
"090002563489","U",325155,549089,"U",324790,548932,"","",0,"new"
"090002593120","U",300244,528742,"U",300172,528704,"","",0,"new"
"090002593121","U",300252,528728,"U",300319,528771,"","",0,"new"
"090010023209","U",318030,468190,"U",317987,468320,"","",0,"new"
"090010023210","U",318015,468187,"U",318203,467885,"","",0,"new"
"090010024014","U",322406,469882,"U",322450,469883,"","",0,"new"
"090033103584","U",340371,557381,"U",340186,557938,"","",0,"new"
"090033103585","U",340202,557939,"U",340278,557394,"","",0,"new"
"090033103586","U",340258,557196,"U",340377,557371,"","",0,"new"
"090033103588","U",340389,557363,"U",340269,557187,"","",0,"new"
"090033103589","U",339298,554910,"U",339410,555242,"","",0,"new"
"090033104022","U",339583,557515,"U",339782,557834,"","",0,"new"
"090033104023","U",339793,557820,"U",339578,557465,"","",0,"new"
"090033104024","U",340055,557012,"U",340195,557159,"","",0,"new"
"090033193165","U",353104,561801,"U",352764,561473,"","",0,"new"
"090033313641","U",335115,553703,"U",336952,554828,"","",0,"new"
"090033313642","U",336964,554817,"U",335127,553691,"","",0,"new"
"090033313643","U",331030,549034,"U",332333,548823,"","",0,"new"
"090033313644","U",332344,548812,"U",331027,549018,"","",0,"new"
"090033973590","U",339426,555238,"U",339315,554912,"","",0,"new"
"090033973882","U",353045,551537,"U",352409,551683,"","",0,"new"
"090033973883","U",352412,551699,"U",353051,551551,"","",0,"new"
"090050013097","U",302563,516490,"U",301944,516105,"","",0,"new"
"090050013098","U",302576,516484,"U",302865,516635,"","",0,"new"
"090050033372","U",301092,515914,"U",300841,515840,"","",0,"new"
"090050033373","U",301078,515407,"U",301116,515857,"","",0,"new"
"090050033374","U",301217,515830,"U",301144,515484,"","",0,"new"
"090050033375","U",301223,515817,"U",301296,515924,"","",0,"new"
"090050033376","U",301353,515836,"U",301360,515713,"","",0,"new"
"090050033377","U",301367,515840,"U",301316,515927,"","",0,"new"
"090050054028","U",307758,499424,"U",307848,499756,"","",0,"new"
"090050054029","U",307835,499585,"U",307756,499444,"","",0,"new"
"090050153581","U",316982,480331,"U",317233,480322,"","",0,"new"
"090050153582","U",316982,480331,"U",317233,480322,"","",0,"new"
"090050153818","U",317051,480462,"U",317199,480462,"","",0,"new"
"090050153819","U",317201,480447,"U",317052,480446,"","",0,"new"
"090050153820","U",317001,480380,"U",317200,480379,"","",0,"new"
"090050153821","U",317199,480394,"U",317011,480394,"","",0,"new"
"090050153822","U",317201,480464,"U",317200,480380,"","",0,"new"
"090050153823","U",317215,480380,"U",317215,480462,"","",0,"new"
"090050153824","U",317220,479625,"U",317130,479660,"","",0,"new"
"090050153825","U",317220,479625,"U",317130,479660,"","",0,"new"
"090050153826","U",317134,479661,"U",316983,479774,"","",0,"new"
"090050153827","U",317134,479661,"U",316983,479774,"","",0,"new"
"090050153828","U",317278,479658,"U",317432,479583,"","",0,"new"
"090050153829","U",317432,479567,"U",317265,479649,"","",0,"new"
"090050153830","U",317434,479568,"U",317453,479810,"","",0,"new"
"090050153831","U",317467,479806,"U",317450,479565,"","",0,"new"
"090050153832","U",317473,479821,"U",317846,479822,"","",0,"new"
"090050153833","U",317849,479807,"U",317469,479808,"","",0,"new"
"090050153834","U",317804,479804,"U",317685,479641,"","",0,"new"
"090050153835","U",317684,479656,"U",317790,479804,"","",0,"new"
"090050153836","U",317848,479823,"U",317846,479936,"","",0,"new"
"090050153837","U",317862,479935,"U",317862,479822,"","",0,"new"
"090050153838","U",317845,479916,"U",317696,479931,"","",0,"new"
"090050153839","U",317696,479944,"U",317846,479935,"","",0,"new"
"090050153840","U",317679,479945,"U",317689,480000,"","",0,"new"
"090050153841","U",317705,479997,"U",317694,479946,"","",0,"new"
"090050153842","U",317689,479999,"U",317403,480056,"","",0,"new"
"090050153843","U",317407,480070,"U",317690,480015,"","",0,"new"
"090050153844","U",317373,480054,"U",317272,480138,"","",0,"new"
"090050153845","U",317283,480147,"U",317380,480067,"","",0,"new"
"090050173050","U",299454,520830,"U",299062,520882,"","",0,"new"
"090050173051","U",299455,520822,"U",299049,520873,"","",0,"new"
"090050173052","U",298647,521793,"U",298537,521770,"","",0,"new"
"090050173053","U",298654,521779,"U",298689,521870,"","",0,"new"
"090050173054","U",298583,521863,"U",298518,521781,"","",0,"new"
"090050173055","U",298585,521849,"U",298673,521874,"","",0,"new"
"090050224026","U",303692,500941,"U",304163,500528,"","",0,"new"
"090050224027","U",303707,500950,"U",304175,500540,"","",0,"new"
"090050303186","U",297539,517485,"U",297315,517375,"","",0,"new"
"090050303187","U",297550,517471,"U",297721,512603,"","",0,"new"
"090074133867","U",336175,537673,"U",336485,537565,"","",0,"new"
"090074133868","U",336499,537543,"U",336171,537657,"","",0,"new"
"090079173576","U",341505,494089,"U",341823,493524,"","",0,"new"
"090079173577","U",341550,494062,"U",341846,493528,"","",0,"new"
"090079273848","U",334543,48367,"U",334599,483492,"","",0,"new"
"090079273849","U",334614,483494,"U",334555,483627,"","",0,"new"
"090079273850","U",335437,485344,"U",335450,485495,"","",0,"new"
"090079273851","U",335468,485493,"U",335452,485351,"","",0,"new"
"090079363189","U",352822,492318,"U",352843,492127,"","",0,"new"
"090079363190","U",352837,492320,"U",352835,492455,"","",0,"new"
"090079363191","U",351143,491670,"U",350920,491640,"","",0,"new"
"090079363192","U",351147,491655,"U",351555,491704,"","",0,"new"
"090079363193","U",350722,491953,"U",350773,491793,"","",0,"new"
"090079363194","U",350737,491957,"U",350693,492109,"","",0,"new"
"090079363195","U",351117,492327,"U",350692,492136,"","",0,"new"
"090079363196","U",351119,492311,"U",351479,492297,"","",0,"new"
